2019,FPT,International Conference on Field-Programmable Technology,C,Computer System and High Performance Computing,-1,,
2019,HiPC,International Conference on High Performance Computing,C,Computer System and High Performance Computing,4606,HiPC,
2019,ICPADS,International Conference on Parallel and Distributed Systems,C,Computer System and High Performance Computing,4606,ICPADS,
2019,ISCAS,International Symposium on Circuits and Systems,C,Computer System and High Performance Computing,-1,,
2019,ISLPED,International Symposium on Low Power Electronics and Design,C,Computer System and High Performance Computing,-1,,
2019,ISPD,International Symposium on Physical Design,C,Computer System and High Performance Computing,-1,,
2019,HotI,Symposium on High-Performance Interconnects,C,Computer System and High Performance Computing,4606,HOTI,
2019,ISPA,Symposium on Parallel and Distributed Processing with Applications,C,Computer System and High Performance Computing,4606,ISPA,
2019,VTS,VLSI Test Symposium,C,Computer System and High Performance Computing,-1,,
2019,SIGMOD,ACM Conference on Management of Data,A,"Database, Data mining and Information retrieval",4605,SIGMOD,
2019,ICDE,IEEE International Conference on Data Engineering,A,"Database, Data mining and Information retrieval",4605,ICDE,
2019,SIGIR,International Conference on Research on Development in Information Retrieval,A,"Database, Data mining and Information retrieval",4605,SIGIR,
2019,KDD,ACM Knowledge Discovery and Data Mining,A,"Database, Data mining and Information retrieval",4605,KDD,SIGKDD
2019,VLDB,International Conference on Very Large Data Bases,A,"Database, Data mining and Information retrieval",4605,VLDB,
2019,CIKM,ACM International Conference on Information and Knowledge Management,B,"Database, Data mining and Information retrieval",4605,CIKM,
2019,WSDM,ACM International Conference on Web Search and Data Mining,B,"Database, Data mining and Information retrieval",4605,WSDM,
2019,PODS,ACM SIGMOD Conference on Principles of DB Systems,B,"Database, Data mining and Information retrieval",4605,PODS,
2019,DASFAA,Database Systems for Advanced Applications,B,"Database, Data mining and Information retrieval",4605,DASFAA,
2019,ECML-PKDD,European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Databases,B,"Database, Data mining and Information retrieval",4611,ECML-PKDD,
2019,ISWC,IEEE International Semantic Web Conference,B,"Database, Data mining and Information retrieval",4608,ISWC,
2019,ICDM,International Conference on Data Mining,B,"Database, Data mining and Information retrieval",4605,ICDM,
2019,ICDT,International Conference on Database Theory,B,"Database, Data mining and Information retrieval",4605,ICDT,
2019,EDBT,International Conference on Extending DB Technology,B,"Database, Data mining and Information retrieval",4605,EDBT,
2019,CIDR,International Conference on Innovation Database Researc,B,"Database, Data mining and Information retrieval",4605,CIDR,
2019,SDM,SIAM International Conference on Data Mining,B,"Database, Data mining and Information retrieval",4605,SDM,
2019,DEXA,Database and Expert System Applications,C,"Database, Data mining and Information retrieval",4605,DEXA,
2019,ECIR,European Conference on IR Research,C,"Database, Data mining and Information retrieval",4605,ECIR,
2019,ESWC,Extended Semantic Web Conference,C,"Database, Data mining and Information retrieval",4605,ESWC,
2019,WebDB,International ACM Workshop on Web and Databases,C,"Database, Data mining and Information retrieval",4605,WebDB,
2019,ER,International Conference on Conceptual Modeling,C,"Database, Data mining and Information retrieval",4605,ER,
2019,MDM,International Conference on Mobile Data Management,C,"Database, Data mining and Information retrieval",4606,MDM,
2019,SSDBM,International Conference on Scientific and Statistical DB Management,C,"Database, Data mining and Information retrieval",4605,SSDBM,
2019,WAIM,International Conference on Web Age Information Management,C,"Database, Data mining and Information retrieval",-1,,
2019,SSTD,International Symposium on Spatial and Temporal Databases,C,"Database, Data mining and Information retrieval",4601,SSTD,
2019,PAKDD,Pacific-Asia Conference on Knowledge Discovery and Data Mining,C,"Database, Data mining and Information retrieval",4605,PAKDD,
2019,APWeb,The Asia Pacific Web Conference,C,"Database, Data mining and Information retrieval",4605,APWEB,
2019,WISE,Web Information Systems Engineering,C,"Database, Data mining and Information retrieval",4605,WISE,
2019,WWW,International World Wide Web Conferences,A,"Frontier, intersection and integration",4606,WWW,
2019,RTSS,Real-Time Systems Symposium,A,"Frontier, intersection and integration",4606,RTSS,
2019,CogSci,Cognitive Science Society Annual Conference,B,"Frontier, intersection and integration",4602,CogSci,
2019,BIBM,IEEE International Conference on Bioinformatics and Biomedicine,B,"Frontier, intersection and integration",-1,,
2019,EMSOFT,International Conference on Embedded Software,B,"Frontier, intersection and integration",4606,EMSOFT,
2019,ISMB,International conference on Intelligent Systems for Molecular Biology,B,"Frontier, intersection and integration",4601,ISMB,
2019,RECOMB,International Conference on Research in Computational Molecular Biology,B,"Frontier, intersection and integration",4601,RECOMB,
2019,AMIA,American Medical Informatics Association Annual Symposium,C,"Frontier, intersection and integration",4601,AMIA,
2019,APBC,Asia Pacific Bioinformatics Conference,C,"Frontier, intersection and integration",4601,APBC,
2019,CLOUD,IEEE International Conference on Cloud computing,C,"Frontier, intersection and integration",4606,CLOUD,
2019,COSIT,International Conference on Spatial Information Theory,C,"Frontier, intersection and integration",-1,,
2019,BIGDATA,IEEE International Conference on Big Data,C,"Frontier, intersection and integration",-1,,
2019,SMC,"IEEE International Conference on Systems, Man, and Cybernetics",C,"Frontier, intersection and integration",4608,SMC,
2019,ISBRA,International Symposium on Bioinformatics Research and Applications,C,"Frontier, intersection and integration",-1,,
2019,CSCW,ACM Conference on Computer Supported Cooperative Work and Social Computing,A,Human-computer interaction and ubiquitous computing,4608,CSCW,
2019,CHI,ACM Conference on Human Factors in Computing Systems,A,Human-computer interaction and ubiquitous computing,4608,CHI,
2019,UbiComp,ACM International Conference on Ubiquitous Computing,A,Human-computer interaction and ubiquitous computing,4608,UbiComp,
2019,GROUP,ACM Conference on Supporting Group Work,B,Human-computer interaction and ubiquitous computing,-1,,
2019,IUI,ACM International Conference on Intelligent User Interfaces,B,Human-computer interaction and ubiquitous computing,4608,IUI,
2019,ITS,ACM International Conference on Interactive Tabletops and Surfaces,B,Human-computer interaction and ubiquitous computing,4601,ITS,
2019,UIST,ACM Symposium on User Interface Software and Technology,B,Human-computer interaction and ubiquitous computing,4608,UIST,
2019,ECSCW,European Computer Supported Cooperative Work,B,Human-computer interaction and ubiquitous computing,4608,ECSCW,
2019,PERCOM,IEEE International Conference on Pervasive Computing and Communications,B,Human-computer interaction and ubiquitous computing,4608,PERCOM,
